file_name,dimension,level,polarity,ratings_observed,usernames
sample_21.mp3,S_NARR,0,positive,1,user_0
sample_21.mp3,S_NARR,1,positive,1,user_0
sample_21.mp3,S_NARR,2,negative,1,user_0
sample_21.mp3,S_NARR,2,positive,1,user_0
sample_21.mp3,S_NARR,4,negative,1,user_2
sample_21.mp3,S_NARR,5,negative,1,user_0
sample_21.mp3,S_NARR,6,negative,1,user_0
sample_21.mp3,S_NEWS,0,negative,1,user_0
sample_21.mp3,S_NEWS,0,positive,1,user_0
sample_21.mp3,S_NEWS,1,positive,1,user_0
sample_21.mp3,S_NEWS,2,positive,1,user_0
sample_21.mp3,S_NEWS,4,negative,1,user_0
sample_21.mp3,S_NEWS,4,positive,1,user_0
sample_21.mp3,S_NEWS,5,negative,1,user_0
sample_21.mp3,S_NEWS,6,negative,1,user_2
sample_21.mp3,S_PLAY,0,negative,1,user_3
sample_21.mp3,S_PLAY,0,positive,1,user_0
sample_21.mp3,S_PLAY,1,negative,1,user_2
sample_21.mp3,S_PLAY,1,positive,1,user_2
sample_21.mp3,S_PLAY,2,positive,1,user_0
sample_21.mp3,S_PLAY,3,negative,1,user_0
sample_21.mp3,S_PLAY,4,negative,1,user_0
sample_21.mp3,S_PLAY,4,positive,1,user_0
sample_21.mp3,S_PLAY,5,negative,1,user_0
sample_21.mp3,S_PLAY,5,positive,1,user_0
sample_21.mp3,S_PLAY,6,negative,1,user_3
sample_21.mp3,S_PLAY,6,positive,1,user_4
sample_21.mp3,S_RANT,0,negative,1,user_0
sample_21.mp3,S_RANT,1,negative,1,user_0
sample_21.mp3,S_RANT,1,positive,1,user_0
sample_21.mp3,S_RANT,2,negative,1,user_2
sample_21.mp3,S_RANT,2,positive,1,user_0
sample_21.mp3,S_RANT,3,negative,1,user_0
sample_21.mp3,S_RANT,4,negative,1,user_0
sample_21.mp3,S_RANT,4,positive,1,user_0
sample_21.mp3,S_RANT,5,negative,1,user_0
sample_21.mp3,S_RANT,5,positive,1,user_2
sample_21.mp3,S_RANT,6,negative,1,user_4
sample_21.mp3,S_RANT,6,positive,1,user_6
sample_21.mp3,S_STRY,0,negative,1,user_3
sample_21.mp3,S_STRY,1,positive,1,user_0
sample_21.mp3,S_STRY,2,negative,1,user_2
sample_21.mp3,S_STRY,2,positive,1,user_0
sample_21.mp3,S_STRY,3,positive,1,user_0
sample_21.mp3,S_STRY,4,positive,1,user_0
sample_21.mp3,S_STRY,5,negative,1,user_0
sample_21.mp3,S_TECH,0,negative,1,user_0
sample_21.mp3,S_TECH,2,positive,1,user_0
sample_21.mp3,S_TECH,3,positive,1,user_0
sample_21.mp3,S_TECH,4,positive,1,user_2
sample_21.mp3,S_TECH,5,negative,1,user_0
sample_21.mp3,S_WHIS,0,negative,1,user_0
sample_21.mp3,S_WHIS,0,positive,1,user_3
sample_21.mp3,S_WHIS,1,negative,1,user_0
sample_21.mp3,S_WHIS,1,positive,1,user_0
sample_21.mp3,S_WHIS,2,negative,1,user_0
sample_21.mp3,S_WHIS,2,positive,1,user_0
sample_21.mp3,S_WHIS,3,negative,1,user_0
sample_21.mp3,S_WHIS,3,positive,1,user_0
sample_21.mp3,S_WHIS,4,negative,1,user_2
sample_21.mp3,S_WHIS,4,positive,1,user_0
sample_21.mp3,S_WHIS,5,positive,1,user_0
sample_21.mp3,S_WHIS,6,negative,1,user_3
sample_21.mp3,TEMP,0,negative,1,user_0
sample_21.mp3,TEMP,0,positive,1,user_2
sample_21.mp3,TEMP,1,negative,1,user_0
sample_21.mp3,TEMP,1,positive,1,user_2
sample_21.mp3,TEMP,2,positive,1,user_0
sample_21.mp3,TEMP,3,positive,1,user_0
sample_21.mp3,TEMP,4,negative,1,user_0
sample_21.mp3,TEMP,4,positive,1,user_0
sample_21.mp3,TEMP,5,negative,1,user_0
sample_21.mp3,TEMP,6,negative,1,user_0
sample_21.mp3,TENS,0,negative,1,user_0
sample_21.mp3,TENS,1,positive,1,user_0
sample_21.mp3,TENS,2,positive,1,user_0
sample_21.mp3,TENS,3,positive,1,user_2
sample_21.mp3,TENS,4,negative,1,user_0
sample_21.mp3,TENS,4,positive,1,user_0
sample_21.mp3,TENS,5,negative,1,user_2
sample_21.mp3,TENS,6,negative,1,user_0
sample_21.mp3,TENS,6,positive,1,user_0
sample_21.mp3,VALN,0,negative,1,user_0
sample_21.mp3,VALN,0,positive,1,user_0
sample_21.mp3,VALN,1,negative,1,user_2
sample_21.mp3,VALN,1,positive,1,user_2
sample_21.mp3,VALN,4,negative,1,user_0
sample_21.mp3,VALN,4,positive,1,user_4
sample_21.mp3,VALN,5,negative,1,user_0
sample_21.mp3,VALN,5,positive,1,user_0
sample_21.mp3,VALN,6,negative,1,user_0
sample_21.mp3,VALS,1,positive,1,user_0
sample_21.mp3,VALS,2,positive,1,user_0
sample_21.mp3,VALS,3,positive,1,user_0
sample_21.mp3,VFLX,0,negative,1,user_0
sample_21.mp3,VFLX,1,negative,1,user_0
sample_21.mp3,VFLX,1,positive,1,user_0
sample_21.mp3,VFLX,2,negative,1,user_0
sample_21.mp3,VFLX,4,negative,1,user_0
sample_21.mp3,VFLX,5,negative,1,user_0
sample_21.mp3,VFLX,5,positive,1,user_0
sample_21.mp3,VFLX,6,negative,1,user_0
sample_21.mp3,VOLT,0,negative,1,user_0
sample_21.mp3,VOLT,0,positive,1,user_0
sample_21.mp3,VOLT,1,negative,1,user_2
sample_21.mp3,VOLT,1,positive,1,user_2
sample_21.mp3,VOLT,2,positive,1,user_3
sample_21.mp3,VOLT,3,positive,1,user_0
sample_21.mp3,VOLT,5,positive,1,user_3
sample_21.mp3,VULN,1,negative,1,user_0
sample_21.mp3,VULN,2,negative,1,user_0
sample_21.mp3,VULN,3,positive,1,user_0
sample_21.mp3,VULN,4,negative,1,user_0
sample_21.mp3,VULN,4,positive,1,user_2
sample_21.mp3,VULN,5,positive,1,user_0
sample_21.mp3,VULN,6,negative,1,user_0
sample_21.mp3,VULN,6,positive,1,user_0
sample_21.mp3,WARM,0,negative,1,user_0
sample_21.mp3,WARM,1,positive,1,user_2
sample_21.mp3,WARM,2,positive,1,user_0
sample_21.mp3,WARM,5,positive,1,user_2
sample_22.mp3,AGEV,1,positive,1,user_2
sample_22.mp3,AGEV,2,negative,1,user_0
sample_22.mp3,AGEV,2,positive,1,user_2
sample_22.mp3,AGEV,4,negative,1,user_3
sample_22.mp3,AGEV,4,positive,1,user_0
sample_22.mp3,AGEV,5,negative,1,user_4
sample_22.mp3,AGEV,6,negative,1,user_0
sample_22.mp3,AROU,0,positive,1,user_0
sample_22.mp3,AROU,1,positive,1,user_0
sample_22.mp3,AROU,2,positive,1,user_2
sample_22.mp3,AROU,4,positive,1,user_0
sample_22.mp3,AROU,5,positive,1,user_2
sample_22.mp3,AROU,6,negative,1,user_0
sample_22.mp3,AROU,6,positive,1,user_0
sample_22.mp3,ARSH,0,negative,1,user_0
sample_22.mp3,ARSH,0,positive,1,user_0
sample_22.mp3,ARSH,1,negative,1,user_0
sample_22.mp3,ARSH,1,positive,1,user_0
sample_22.mp3,ARSH,2,negative,1,user_4
sample_22.mp3,ARSH,2,positive,1,user_0
sample_22.mp3,ARSH,4,negative,1,user_0
sample_22.mp3,ARSH,4,positive,1,user_2
sample_22.mp3,ARSH,6,negative,1,user_0
sample_22.mp3,ATCK,0,positive,1,user_0
sample_22.mp3,ATCK,1,negative,1,user_0
sample_22.mp3,ATCK,1,positive,1,user_2
sample_22.mp3,ATCK,2,negative,1,user_2
sample_22.mp3,ATCK,2,positive,1,user_0
sample_22.mp3,ATCK,5,negative,1,user_0
sample_22.mp3,ATCK,6,negative,1,user_0
sample_22.mp3,BKGN,0,negative,1,user_4
sample_22.mp3,BKGN,0,positive,1,user_2
sample_22.mp3,BKGN,1,positive,1,user_0
sample_22.mp3,BKGN,2,positive,1,user_0
sample_22.mp3,BKGN,3,positive,1,user_0
sample_22.mp3,BKGN,4,negative,1,user_2
sample_22.mp3,BKGN,5,negative,1,user_0
sample_22.mp3,BKGN,5,positive,1,user_4
sample_22.mp3,BKGN,6,negative,1,user_0
sample_22.mp3,BRGT,4,positive,1,user_0
sample_22.mp3,BRGT,6,negative,1,user_0
sample_22.mp3,BRGT,6,positive,1,user_0
sample_22.mp3,CHNK,0,positive,1,user_2
sample_22.mp3,CHNK,1,positive,1,user_4
sample_22.mp3,CHNK,2,positive,1,user_0
sample_22.mp3,CHNK,3,negative,1,user_1
sample_22.mp3,CHNK,3,positive,1,user_2
sample_22.mp3,CHNK,4,negative,1,user_0
sample_22.mp3,CHNK,4,positive,1,user_0
sample_22.mp3,CHNK,5,negative,1,user_0
sample_22.mp3,CHNK,5,positive,1,user_1
sample_22.mp3,CHNK,6,negative,1,user_0
sample_22.mp3,CLRT,0,negative,1,user_0
sample_22.mp3,CLRT,1,positive,1,user_0
sample_22.mp3,CLRT,2,negative,1,user_0
sample_22.mp3,CLRT,3,positive,1,user_0
sample_22.mp3,CLRT,4,negative,1,user_2
sample_22.mp3,CLRT,4,positive,1,user_2
sample_22.mp3,CLRT,5,negative,1,user_0
sample_22.mp3,CLRT,6,negative,1,user_0
sample_22.mp3,COGL,0,negative,1,user_2
sample_22.mp3,COGL,0,positive,1,user_0
sample_22.mp3,COGL,1,negative,1,user_2
sample_22.mp3,COGL,1,positive,1,user_0
sample_22.mp3,COGL,2,positive,1,user_0
sample_22.mp3,COGL,3,positive,1,user_0
sample_22.mp3,COGL,4,positive,1,user_2
sample_22.mp3,COGL,5,negative,1,user_0
sample_22.mp3,COGL,6,positive,1,user_0
sample_22.mp3,DARC,1,negative,1,user_0
sample_22.mp3,DARC,3,positive,1,user_2
sample_22.mp3,DARC,4,negative,1,user_0
sample_22.mp3,DARC,6,positive,1,user_0
sample_22.mp3,DFLU,0,positive,1,user_0
sample_22.mp3,DFLU,1,negative,1,user_0
sample_22.mp3,DFLU,1,positive,1,user_0
sample_22.mp3,DFLU,3,positive,1,user_0
sample_22.mp3,DFLU,4,negative,1,user_0
sample_22.mp3,DFLU,4,positive,1,user_0
sample_22.mp3,DFLU,5,negative,1,user_1
sample_22.mp3,DFLU,5,positive,1,user_0
sample_22.mp3,DFLU,6,negative,1,user_0
sample_22.mp3,DFLU,6,positive,1,user_2
sample_22.mp3,EMPH,0,positive,1,user_0
sample_22.mp3,EMPH,1,negative,1,user_2
sample_22.mp3,EMPH,1,positive,1,user_0
sample_22.mp3,EMPH,3,positive,1,user_0
sample_22.mp3,EMPH,5,negative,1,user_2
sample_22.mp3,EMPH,5,positive,1,user_0
sample_22.mp3,EMPH,6,positive,1,user_3
sample_22.mp3,ESTH,1,positive,1,user_0
sample_22.mp3,ESTH,2,positive,1,user_0
sample_22.mp3,ESTH,4,positive,1,user_0
sample_22.mp3,ESTH,5,positive,1,user_0
sample_22.mp3,ESTH,6,negative,1,user_6
sample_22.mp3,EXPL,0,negative,1,user_0
sample_22.mp3,EXPL,0,positive,1,user_0
sample_22.mp3,EXPL,1,positive,1,user_1
sample_22.mp3,EXPL,2,negative,1,user_0
sample_22.mp3,EXPL,2,positive,1,user_0
sample_22.mp3,FOCS,0,negative,1,user_0
sample_22.mp3,FOCS,0,positive,1,user_0
sample_22.mp3,FOCS,1,negative,1,user_0
sample_22.mp3,FOCS,1,positive,1,user_0
sample_22.mp3,FOCS,2,negative,1,user_0
sample_22.mp3,FOCS,2,positive,1,user_2
sample_22.mp3,FOCS,3,positive,1,user_0
sample_22.mp3,FOCS,4,positive,1,user_0
sample_22.mp3,FOCS,5,negative,1,user_0
sample_22.mp3,FOCS,5,positive,1,user_0
sample_22.mp3,FOCS,6,negative,1,user_3
sample_22.mp3,FOCS,6,positive,1,user_4
sample_22.mp3,FULL,0,negative,1,user_0
sample_22.mp3,FULL,1,negative,1,user_0
sample_22.mp3,FULL,1,positive,1,user_0
sample_22.mp3,FULL,2,positive,1,user_0
sample_22.mp3,FULL,4,negative,1,user_0
sample_22.mp3,FULL,4,positive,1,user_2
sample_22.mp3,FULL,5,negative,1,user_2
sample_22.mp3,GEND,0,positive,1,user_2
sample_22.mp3,GEND,1,positive,1,user_2
sample_22.mp3,GEND,2,negative,1,user_0
sample_22.mp3,GEND,3,negative,1,user_3
sample_22.mp3,GEND,4,negative,1,user_0
sample_22.mp3,GEND,4,positive,1,user_0
sample_22.mp3,GEND,5,negative,1,user_0
sample_22.mp3,GEND,5,positive,1,user_0
sample_22.mp3,GEND,6,positive,1,user_0
sample_22.mp3,HARM,0,negative,1,user_0
sample_22.mp3,HARM,1,negative,1,user_0
sample_22.mp3,HARM,1,positive,1,user_0
sample_22.mp3,HARM,2,positive,1,user_0
sample_22.mp3,HARM,3,positive,1,user_0
sample_22.mp3,HARM,4,positive,1,user_2
sample_22.mp3,HARM,5,negative,1,user_0
sample_22.mp3,HARM,6,positive,1,user_0
sample_22.mp3,LANG,Asian_Pacific,positive,1,user_2
sample_22.mp3,METL,0,negative,1,user_0
sample_22.mp3,METL,1,positive,1,user_6
sample_22.mp3,METL,2,positive,1,user_0
sample_22.mp3,METL,3,negative,1,user_0
sample_22.mp3,METL,4,negative,1,user_0
sample_22.mp3,METL,4,positive,1,user_3
sample_22.mp3,METL,5,positive,1,user_0
sample_22.mp3,METL,6,positive,1,user_0
sample_22.mp3,RANG,0,negative,1,user_0
sample_22.mp3,RANG,1,negative,1,user_2
sample_22.mp3,RANG,2,positive,1,user_4
sample_22.mp3,RANG,3,positive,1,user_0
sample_22.mp3,RANG,5,positive,1,user_4
sample_22.mp3,RANG,6,negative,1,user_0
sample_22.mp3,RCQL,0,negative,1,user_0
sample_22.mp3,RCQL,1,negative,1,user_0
sample_22.mp3,RCQL,1,positive,1,user_0
sample_22.mp3,RCQL,2,positive,1,user_0
sample_22.mp3,RCQL,5,positive,1,user_2
sample_22.mp3,RCQL,6,negative,1,user_0
sample_22.mp3,RCQL,6,positive,1,user_0
sample_22.mp3,REGS,0,negative,1,user_0
sample_22.mp3,REGS,0,positive,1,user_2
sample_22.mp3,REGS,2,negative,1,user_0
sample_22.mp3,REGS,3,negative,1,user_0
sample_22.mp3,REGS,3,positive,1,user_0
sample_22.mp3,REGS,4,negative,1,user_0
sample_22.mp3,REGS,5,positive,1,user_0
sample_22.mp3,REGS,6,positive,1,user_0
sample_22.mp3,RESP,0,negative,1,user_0
sample_22.mp3,RESP,1,positive,1,user_2
sample_22.mp3,RESP,2,positive,1,user_2
sample_22.mp3,RESP,3,positive,1,user_0
sample_22.mp3,RESP,4,negative,1,user_0
sample_22.mp3,RESP,5,negative,1,user_3
sample_22.mp3,RESP,5,positive,1,user_0
sample_22.mp3,RESP,6,negative,1,user_0
sample_22.mp3,ROUG,0,negative,1,user_2
sample_22.mp3,ROUG,3,negative,1,user_0
sample_22.mp3,ROUG,4,negative,1,user_0
sample_22.mp3,ROUG,5,negative,1,user_0
sample_22.mp3,ROUG,6,negative,1,user_0
sample_22.mp3,ROUG,6,positive,1,user_0
sample_22.mp3,R_CHST,0,negative,1,user_0
sample_22.mp3,R_CHST,1,positive,1,user_0
sample_22.mp3,R_CHST,2,positive,1,user_0
sample_22.mp3,R_CHST,3,negative,1,user_0
sample_22.mp3,R_CHST,4,negative,1,user_0
sample_22.mp3,R_CHST,4,positive,1,user_0
sample_22.mp3,R_CHST,5,positive,1,user_0
sample_22.mp3,R_HEAD,0,negative,1,user_2
sample_22.mp3,R_HEAD,0,positive,1,user_3
sample_22.mp3,R_HEAD,1,negative,1,user_6
sample_22.mp3,R_HEAD,2,negative,1,user_0
sample_22.mp3,R_HEAD,3,negative,1,user_0
sample_22.mp3,R_HEAD,3,positive,1,user_0
sample_22.mp3,R_HEAD,4,negative,1,user_0
sample_22.mp3,R_HEAD,5,negative,1,user_0
sample_22.mp3,R_MASK,0,negative,1,user_1
sample_22.mp3,R_MASK,0,positive,1,user_0
sample_22.mp3,R_MASK,1,negative,1,user_0
sample_22.mp3,R_MASK,2,positive,1,user_0
sample_22.mp3,R_MASK,4,positive,1,user_3
sample_22.mp3,R_MIXD,0,negative,1,user_3
sample_22.mp3,R_MIXD,0,positive,1,user_0
sample_22.mp3,R_MIXD,1,positive,1,user_0
sample_22.mp3,R_MIXD,2,negative,1,user_0
sample_22.mp3,R_MIXD,2,positive,1,user_2
sample_22.mp3,R_MIXD,3,negative,1,user_0
sample_22.mp3,R_MIXD,4,negative,1,user_0
sample_22.mp3,R_MIXD,4,positive,1,user_0
sample_22.mp3,R_MIXD,5,negative,1,user_0
sample_22.mp3,R_MIXD,5,positive,1,user_3
sample_22.mp3,R_NASL,1,negative,1,user_0
sample_22.mp3,R_NASL,1,positive,1,user_0
sample_22.mp3,R_NASL,2,negative,1,user_0
sample_22.mp3,R_NASL,3,positive,1,user_0
sample_22.mp3,R_NASL,4,negative,1,user_2
sample_22.mp3,R_NASL,5,negative,1,user_0
sample_22.mp3,R_NASL,6,negative,1,user_0
sample_22.mp3,R_ORAL,0,negative,1,user_0
sample_22.mp3,R_ORAL,1,negative,1,user_0
sample_22.mp3,R_ORAL,3,positive,1,user_0
sample_22.mp3,R_ORAL,4,negative,1,user_0
sample_22.mp3,R_ORAL,4,positive,1,user_0
sample_22.mp3,R_ORAL,5,negative,1,user_0
sample_22.mp3,R_ORAL,5,positive,1,user_0
sample_22.mp3,R_ORAL,6,negative,1,user_0
sample_22.mp3,R_THRT,0,negative,1,user_0
sample_22.mp3,R_THRT,0,positive,1,user_0
sample_22.mp3,R_THRT,1,negative,1,user_0
sample_22.mp3,R_THRT,2,positive,1,user_2
sample_22.mp3,R_THRT,3,negative,1,user_0
sample_22.mp3,R_THRT,4,negative,1,user_0
sample_22.mp3,R_THRT,4,positive,1,user_4
sample_22.mp3,R_THRT,5,positive,1,user_0
sample_22.mp3,R_THRT,6,negative,1,user_0
sample_22.mp3,R_THRT,6,positive,1,user_0
sample_22.mp3,SMTH,0,positive,1,user_4
sample_22.mp3,SMTH,1,negative,1,user_0
sample_22.mp3,SMTH,2,positive,1,user_4
sample_22.mp3,SMTH,3,positive,1,user_0
sample_22.mp3,SMTH,4,negative,1,user_0
sample_22.mp3,SMTH,4,positive,1,user_0
sample_22.mp3,SMTH,6,negative,1,user_2
sample_22.mp3,STNC,0,negative,1,user_0
sample_22.mp3,STNC,0,positive,1,user_3
sample_22.mp3,STNC,1,negative,1,user_0
sample_22.mp3,STNC,1,positive,1,user_0
sample_22.mp3,STNC,2,negative,1,user_0
sample_22.mp3,STNC,3,positive,1,user_2
sample_22.mp3,STNC,4,negative,1,user_2
sample_22.mp3,STNC,5,negative,1,user_0
sample_22.mp3,STNC,5,positive,1,user_0
sample_22.mp3,STNC,6,positive,1,user_2
sample_22.mp3,STRU,0,negative,1,user_0
sample_22.mp3,STRU,0,positive,1,user_2
sample_22.mp3,STRU,1,positive,1,user_0
sample_22.mp3,STRU,2,negative,1,user_0
sample_22.mp3,STRU,2,positive,1,user_0
sample_22.mp3,STRU,3,positive,1,user_6
sample_22.mp3,STRU,5,negative,1,user_3
sample_22.mp3,S_ASMR,1,negative,1,user_0
sample_22.mp3,S_ASMR,2,negative,1,user_0
sample_22.mp3,S_ASMR,4,negative,1,user_2
sample_22.mp3,S_ASMR,4,positive,1,user_0
sample_22.mp3,S_ASMR,5,positive,1,user_0
sample_22.mp3,S_ASMR,6,negative,1,user_0
sample_22.mp3,S_ASMR,6,positive,1,user_0
sample_22.mp3,S_AUTH,0,positive,1,user_0
sample_22.mp3,S_AUTH,1,negative,1,user_2
sample_22.mp3,S_AUTH,1,positive,1,user_0
sample_22.mp3,S_AUTH,4,positive,1,user_0
sample_22.mp3,S_AUTH,5,negative,1,user_0
sample_22.mp3,S_CART,1,negative,1,user_0
sample_22.mp3,S_CART,5,negative,1,user_0
sample_22.mp3,S_CART,6,negative,1,user_6
sample_22.mp3,S_CASU,0,negative,1,user_0
sample_22.mp3,S_CASU,1,positive,1,user_0
sample_22.mp3,S_CASU,5,negative,1,user_0
sample_22.mp3,S_CONV,1,negative,1,user_0
sample_22.mp3,S_CONV,1,positive,1,user_0
sample_22.mp3,S_CONV,2,positive,1,user_0
sample_22.mp3,S_CONV,3,negative,1,user_0
sample_22.mp3,S_CONV,3,positive,1,user_0
sample_22.mp3,S_CONV,4,negative,1,user_0
sample_22.mp3,S_CONV,4,positive,1,user_2
sample_22.mp3,S_CONV,5,negative,1,user_0
sample_22.mp3,S_DRAM,0,positive,1,user_0
sample_22.mp3,S_DRAM,1,positive,1,user_3
sample_22.mp3,S_DRAM,2,negative,1,user_4
sample_22.mp3,S_DRAM,3,negative,1,user_0
sample_22.mp3,S_DRAM,3,positive,1,user_0
sample_22.mp3,S_DRAM,4,negative,1,user_0
sample_22.mp3,S_DRAM,4,positive,1,user_0
sample_22.mp3,S_DRAM,5,negative,1,user_0
sample_22.mp3,S_DRAM,5,positive,1,user_0
sample_22.mp3,S_DRAM,6,negative,1,user_4
sample_22.mp3,S_FORM,0,positive,1,user_2
sample_22.mp3,S_FORM,1,positive,1,user_0
sample_22.mp3,S_FORM,2,negative,1,user_0
sample_22.mp3,S_FORM,2,positive,1,user_0
sample_22.mp3,S_FORM,4,negative,1,user_0
sample_22.mp3,S_FORM,5,negative,1,user_0
sample_22.mp3,S_FORM,5,positive,1,user_2
sample_22.mp3,S_MONO,1,negative,1,user_0
sample_22.mp3,S_MONO,1,positive,1,user_0
sample_22.mp3,S_MONO,3,positive,1,user_0
sample_22.mp3,S_MONO,4,negative,1,user_0
sample_22.mp3,S_MONO,5,positive,1,user_0
sample_22.mp3,S_MONO,6,negative,1,user_0
sample_22.mp3,S_NARR,0,positive,1,user_0
sample_22.mp3,S_NARR,1,negative,1,user_3
sample_22.mp3,S_NARR,1,positive,1,user_2
sample_22.mp3,S_NARR,2,negative,1,user_0
sample_22.mp3,S_NARR,4,positive,1,user_2
sample_22.mp3,S_NARR,5,negative,1,user_2
sample_22.mp3,S_NARR,5,positive,1,user_0
sample_22.mp3,S_NEWS,0,positive,1,user_0
sample_22.mp3,S_NEWS,1,negative,1,user_0
sample_22.mp3,S_NEWS,2,positive,1,user_0
sample_22.mp3,S_NEWS,4,negative,1,user_0
sample_22.mp3,S_NEWS,5,negative,1,user_0
sample_22.mp3,S_NEWS,5,positive,1,user_0
sample_22.mp3,S_NEWS,6,negative,1,user_0
sample_22.mp3,S_PLAY,0,negative,1,user_0
sample_22.mp3,S_PLAY,0,positive,1,user_2
sample_22.mp3,S_PLAY,2,negative,1,user_0
sample_22.mp3,S_PLAY,2,positive,1,user_2
sample_22.mp3,S_PLAY,3,negative,1,user_0
sample_22.mp3,S_PLAY,4,negative,1,user_1
sample_22.mp3,S_PLAY,4,positive,1,user_0
sample_22.mp3,S_PLAY,5,negative,1,user_2
sample_22.mp3,S_PLAY,6,negative,1,user_0
sample_22.mp3,S_PLAY,6,positive,1,user_2
sample_22.mp3,S_RANT,0,positive,1,user_0
sample_22.mp3,S_RANT,1,negative,1,user_0
sample_22.mp3,S_RANT,1,positive,1,user_0
sample_22.mp3,S_RANT,2,negative,1,user_3
sample_22.mp3,S_RANT,2,positive,1,user_0
sample_22.mp3,S_RANT,3,positive,1,user_0
sample_22.mp3,S_RANT,4,negative,1,user_0
sample_22.mp3,S_RANT,4,positive,1,user_3
sample_22.mp3,S_RANT,5,negative,1,user_3
sample_22.mp3,S_RANT,6,positive,1,user_0
sample_22.mp3,S_STRY,1,negative,1,user_2
sample_22.mp3,S_STRY,2,negative,1,user_0
sample_22.mp3,S_STRY,2,positive,1,user_2
sample_22.mp3,S_STRY,3,negative,1,user_0
sample_22.mp3,S_STRY,3,positive,1,user_0
sample_22.mp3,S_STRY,4,negative,1,user_0
sample_22.mp3,S_STRY,4,positive,1,user_0
sample_22.mp3,S_STRY,5,positive,1,user_3
sample_22.mp3,S_STRY,6,negative,1,user_0
sample_22.mp3,S_TECH,0,negative,1,user_0
sample_22.mp3,S_TECH,1,negative,1,user_0
sample_22.mp3,S_TECH,2,positive,1,user_0
sample_22.mp3,S_TECH,4,negative,1,user_4
sample_22.mp3,S_TECH,4,positive,1,user_0
sample_22.mp3,S_TECH,5,negative,1,user_0
sample_22.mp3,S_TECH,5,positive,1,user_0
sample_22.mp3,S_TECH,6,negative,1,user_0
sample_22.mp3,S_WHIS,0,negative,1,user_0
sample_22.mp3,S_WHIS,2,negative,1,user_0
sample_22.mp3,S_WHIS,2,positive,1,user_0
sample_22.mp3,S_WHIS,3,negative,1,user_0
sample_22.mp3,S_WHIS,4,negative,1,user_0
sample_22.mp3,S_WHIS,5,negative,1,user_0
sample_22.mp3,S_WHIS,5,positive,1,user_0
sample_22.mp3,S_WHIS,6,positive,1,user_0
sample_22.mp3,TEMP,0,negative,1,user_0
sample_22.mp3,TEMP,0,positive,1,user_0
sample_22.mp3,TEMP,2,positive,1,user_0
sample_22.mp3,TEMP,4,negative,1,user_2
sample_22.mp3,TEMP,5,negative,1,user_0
sample_22.mp3,TEMP,5,positive,1,user_0
sample_22.mp3,TENS,1,positive,1,user_0
sample_22.mp3,TENS,3,positive,1,user_2
sample_22.mp3,TENS,4,negative,1,user_0
sample_22.mp3,TENS,4,positive,1,user_0
sample_22.mp3,TENS,5,negative,1,user_0
sample_22.mp3,TENS,6,negative,1,user_0
sample_22.mp3,TENS,6,positive,1,user_0
sample_22.mp3,VALN,0,positive,1,user_2
sample_22.mp3,VALN,1,negative,1,user_2
sample_22.mp3,VALN,2,positive,1,user_0
sample_22.mp3,VALN,4,negative,1,user_3
sample_22.mp3,VALN,5,negative,1,user_0
sample_22.mp3,VALN,5,positive,1,user_2
sample_22.mp3,VALS,2,positive,1,user_0
sample_22.mp3,VALS,4,negative,1,user_0
sample_22.mp3,VALS,4,positive,1,user_0
sample_22.mp3,VALS,5,negative,1,user_0
sample_22.mp3,VALS,6,negative,1,user_4
sample_22.mp3,VALS,6,positive,1,user_0
sample_22.mp3,VFLX,1,positive,1,user_0
sample_22.mp3,VFLX,2,negative,1,user_0
sample_22.mp3,VFLX,3,negative,1,user_6
sample_22.mp3,VFLX,3,positive,1,user_0
sample_22.mp3,VFLX,4,negative,1,user_0
sample_22.mp3,VFLX,4,positive,1,user_0
sample_22.mp3,VFLX,5,negative,1,user_0
sample_22.mp3,VFLX,6,negative,1,user_0
sample_22.mp3,VFLX,6,positive,1,user_0
sample_22.mp3,VOLT,0,negative,1,user_0
sample_22.mp3,VOLT,0,positive,1,user_0
sample_22.mp3,VOLT,1,positive,1,user_0
sample_22.mp3,VOLT,6,positive,1,user_0
sample_22.mp3,VULN,2,negative,1,user_0
sample_22.mp3,VULN,2,positive,1,user_0
sample_22.mp3,VULN,4,negative,1,user_0
sample_22.mp3,VULN,4,positive,1,user_0
sample_22.mp3,VULN,6,negative,1,user_0
sample_22.mp3,VULN,6,positive,1,user_0
sample_22.mp3,WARM,0,negative,1,user_0
sample_22.mp3,WARM,1,negative,1,user_0
sample_22.mp3,WARM,1,positive,1,user_0
sample_22.mp3,WARM,2,negative,1,user_0
sample_22.mp3,WARM,3,negative,1,user_0
sample_22.mp3,WARM,3,positive,1,user_0
sample_22.mp3,WARM,4,negative,1,user_0
sample_22.mp3,WARM,4,positive,1,user_0
sample_22.mp3,WARM,5,negative,1,user_0
sample_22.mp3,WARM,5,positive,1,user_0
sample_22.mp3,WARM,6,negative,1,user_0
sample_23.mp3,AGEV,0,negative,1,user_0
sample_23.mp3,AGEV,0,positive,1,user_0
sample_23.mp3,AGEV,1,negative,1,user_3
sample_23.mp3,AGEV,1,positive,1,user_0
sample_23.mp3,AGEV,2,negative,1,user_2
sample_23.mp3,AGEV,3,negative,1,user_0
sample_23.mp3,AGEV,4,positive,1,user_2
sample_23.mp3,AGEV,5,negative,1,user_0
sample_23.mp3,AGEV,6,negative,1,user_0
